資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260731,4414,16,22883,263795773,100.0
20260731,4426,1,3042,738036,0.42
20260731,4426,2,4263,9539611,5.52
20260731,4426,3,1022,7603336,4.4
20260731,4426,4,402,4984051,2.88
20260731,4426,5,226,4076527,2.36
20260731,4426,6,225,5642070,3.26
20260731,4426,7,118,4217615,2.44
20260731,4426,8,86,3931144,2.27
20260731,4426,9,133,9397395,5.44
20260731,4426,10,69,9090460,5.26
20260731,4426,11,22,6493730,3.76
20260731,4426,12,10,4781043,2.76
20260731,4426,13,4,2613219,1.51
20260731,4426,14,7,6110479,3.53
20260731,4426,15,12,93458482,54.12
20260731,4426,16,9641,172677198,100.0
20260731,4438,1,1023,157348,0.13
20260731,4438,2,2488,4885135,4.3
20260731,4438,3,383,2870004,2.53
20260731,4438,4,150,1864298,1.64
20260731,4438,5,79,1402075,1.23
20260731,4438,6,105,2585499,2.27
20260731,4438,7,55,1907691,1.68
20260731,4438,8,38,1711996,1.5
20260731,4438,9,83,5921296,5.22
20260731,4438,10,46,6236014,5.49
20260731,4438,11,30,8489658,7.48
20260731,4438,12,13,6411895,5.65
20260731,4438,13,9,6209404,5.47
20260731,4438,14,7,5920310,5.21
20260731,4438,15,10,56852832,50.12
20260731,4438,16,4519,113425455,100.0
20260731,4439,1,404,50368,0.13
20260731,4439,2,548,1083820,2.84
20260731,4439,3,97,726213,1.9
20260731,4439,4,26,329800,0.86
20260731,4439,5,19,341900,0.89
20260731,4439,6,28,714676,1.87
20260731,4439,7,17,616588,1.61
20260731,4439,8,5,233400,0.61
20260731,4439,9,23,1734286,4.54
20260731,4439,10,16,2148950,5.63
20260731,4439,11,1,249000,0.65
20260731,4439,12,3,1415400,3.71
20260731,4439,13,0,0,0.0
20260731,4439,14,2,1906200,5.0
20260731,4439,15,9,26565600,69.69
20260731,4439,16,1198,38116201,100.0
20260731,4440,1,636,95182,0.14
20260731,4440,2,2297,4970270,7.35
20260731,4440,3,446,3528900,5.22
20260731,4440,4,124,1609326,2.38
20260731,4440,5,88,1595569,2.36
20260731,4440,6,93,2335215,3.45
20260731,4440,7,47,1700822,2.51
20260731,4440,8,34,1557095,2.3
20260731,4440,9,61,4358459,6.44
20260731,4440,10,29,4257629,6.29
20260731,4440,11,12,3244714,4.8
20260731,4440,12,22,10649003,15.75
20260731,4440,13,7,4856374,7.18
20260731,4440,14,5,4452400,6.58
20260731,4440,15,11,18387042,27.2
20260731,4440,16,3912,67598000,100.0
20260731,4441,1,771,100730,0.14
20260731,4441,2,992,1953857,2.86
20260731,4441,3,144,1100994,1.61
20260731,4441,4,61,802437,1.17
20260731,4441,5,28,499398,0.73
20260731,4441,6,41,1023933,1.5
20260731,4441,7,29,1006481,1.47
20260731,4441,8,11,499881,0.73
20260731,4441,9,31,2179986,3.19
20260731,4441,10,28,4044513,5.93
20260731,4441,11,22,5853635,8.58
20260731,4441,12,8,4113846,6.03
20260731,4441,13,7,4838687,7.09
20260731,4441,14,0,0,0.0
20260731,4441,15,13,40157200,58.9
20260731,4441,16,2186,68175578,100.0
20260731,4526,1,36337,2043384,0.8
20260731,4526,2,19560,39627615,15.55
20260731,4526,3,2660,21453203,8.41
20260731,4526,4,717,9177788,3.6
20260731,4526,5,523,9804538,3.84
20260731,4526,6,357,9288612,3.64
20260731,4526,7,163,5883540,2.3
20260731,4526,8,108,5087674,1.99
20260731,4526,9,165,11742431,4.6
20260731,4526,10,58,7708643,3.02
20260731,4526,11,28,8055683,3.16
20260731,4526,12,13,6553503,2.57
20260731,4526,13,8,5503810,2.15
20260731,4526,14,7,6296169,2.47
20260731,4526,15,33,106599868,41.83
20260731,4526,16,60737,254826461,100.0
20260731,4532,1,4703,833756,0.16
20260731,4532,2,10714,23229975,4.69
20260731,4532,3,2049,16566310,3.34
20260731,4532,4,742,9499113,1.91
20260731,4532,5,496,9267613,1.87
20260731,4532,6,431,11007032,2.22
20260731,4532,7,221,8004933,1.61
20260731,4532,8,133,6158324,1.24
20260731,4532,9,320,22521323,4.55
20260731,4532,10,146,21043510,4.25
20260731,4532,11,72,20147421,4.07
20260731,4532,12,17,8879421,1.79
20260731,4532,13,9,6179365,1.24
20260731,4532,14,10,9487404,1.91
20260731,4532,15,54,322069605,65.07
20260731,4532,16,20117,494895105,100.0
20260731,4536,1,2424,430480,0.47
20260731,4536,2,3887,7411187,8.16
20260731,4536,3,443,3423136,3.76
20260731,4536,4,155,1983840,2.18
20260731,4536,5,92,1669964,1.83
20260731,4536,6,90,2277276,2.5
20260731,4536,7,44,1578129,1.73
20260731,4536,8,31,1443591,1.58
20260731,4536,9,58,4091857,4.5
20260731,4536,10,41,5907723,6.5
20260731,4536,11,28,7885943,8.68
20260731,4536,12,21,10336099,11.38
20260731,4536,13,6,4185223,4.6
20260731,4536,14,5,4430328,4.87
20260731,4536,15,14,33765224,37.17
20260731,4536,16,7339,90820000,100.0
20260731,4540,1,20674,1090559,0.94
20260731,4540,2,17273,32495774,28.21
20260731,4540,3,1644,13156774,11.42
20260731,4540,4,402,5259553,4.56
20260731,4540,5,257,4841402,4.2
20260731,4540,6,179,4707634,4.08
20260731,4540,7,70,2516000,2.18
20260731,4540,8,37,1742539,1.51
20260731,4540,9,73,5399961,4.68
20260731,4540,10,31,4351249,3.77
20260731,4540,11,13,3702577,3.21
20260731,4540,12,4,2149871,1.86
20260731,4540,13,2,1283550,1.11
20260731,4540,14,2,2000000,1.73
20260731,4540,15,12,30489281,26.46
20260731,4540,16,40673,115186724,100.0
20260731,4545,1,18722,122788,0.15
20260731,4545,2,2487,4647226,6.03
20260731,4545,3,319,2528852,3.28
20260731,4545,4,92,1172255,1.52
20260731,4545,5,64,1183027,1.53
20260731,4545,6,52,1364214,1.77
20260731,4545,7,32,1164632,1.51
20260731,4545,8,20,961000,1.24
20260731,4545,9,37,2643633,3.43
20260731,4545,10,16,2370000,3.07
20260731,4545,11,10,2731000,3.54
20260731,4545,12,2,944351,1.22
20260731,4545,13,1,788022,1.02
20260731,4545,14,1,975000,1.26
20260731,4545,15,4,53404000,69.35
20260731,4545,16,21859,77000000,100.0
20260731,4551,1,2090,267602,0.23
20260731,4551,2,2356,4106118,3.56
20260731,4551,3,182,1410147,1.22
20260731,4551,4,59,780059,0.67
20260731,4551,5,43,787956,0.68
20260731,4551,6,38,1000358,0.86
20260731,4551,7,22,817000,0.7
20260731,4551,8,16,735412,0.63
20260731,4551,9,22,1531446,1.32
20260731,4551,10,24,3439017,2.98
20260731,4551,11,17,4941048,4.28
20260731,4551,12,8,3897474,3.38
20260731,4551,13,1,615000,0.53
20260731,4551,14,2,1825000,1.58
20260731,4551,15,20,89068861,77.3
20260731,4551,16,4900,115222498,100.0
20260731,4552,1,23106,280318,0.24
20260731,4552,2,3665,7900580,6.81
20260731,4552,3,757,5780362,4.98
20260731,4552,4,306,3860394,3.32
20260731,4552,5,167,3000643,2.58
20260731,4552,6,166,4224780,3.64
20260731,4552,7,89,3156748,2.72
20260731,4552,8,60,2709902,2.33
20260731,4552,9,109,7945041,6.84
20260731,4552,10,69,9594990,8.27
20260731,4552,11,32,8915548,7.68
20260731,4552,12,7,3225520,2.78
20260731,4552,13,5,3403000,2.93
20260731,4552,14,2,1753000,1.51
20260731,4552,15,7,50249174,43.31
20260731,4552,16,28547,116000000,100.0
20260731,4555,1,937,135131,0.19
20260731,4555,2,2553,4728192,6.75
20260731,4555,3,278,2248757,3.21
20260731,4555,4,79,1017170,1.45
20260731,4555,5,47,891000,1.27
20260731,4555,6,46,1188000,1.69
20260731,4555,7,25,887816,1.26
20260731,4555,8,18,841500,1.2
20260731,4555,9,36,2684300,3.83
20260731,4555,10,22,3244815,4.63
20260731,4555,11,10,2950667,4.21
20260731,4555,12,5,2384943,3.4
20260731,4555,13,0,0,0.0
20260731,4555,14,1,824000,1.17
20260731,4555,15,8,45961362,65.67
20260731,4555,16,4065,69987653,100.0
20260731,4557,1,25221,182411,0.38
20260731,4557,2,1617,3282403,6.84
20260731,4557,3,305,2415045,5.03
20260731,4557,4,132,1673327,3.48
20260731,4557,5,69,1242336,2.58
20260731,4557,6,64,1608474,3.35
20260731,4557,7,38,1303717,2.71
20260731,4557,8,21,962336,2.0
20260731,4557,9,66,4337221,9.04
20260731,4557,10,31,4337349,9.04
20260731,4557,11,21,5978664,12.46
20260731,4557,12,5,2197526,4.58
20260731,4557,13,6,3819855,7.96
20260731,4557,14,3,2517670,5.24
20260731,4557,15,8,12113506,25.25
20260731,4557,16,27607,47971840,100.0
20260731,4560,1,1500,27586,0.04
20260731,4560,2,717,1391212,2.04
20260731,4560,3,113,903143,1.32
20260731,4560,4,28,357922,0.52
20260731,4560,5,23,425000,0.62
20260731,4560,6,20,511000,0.75
20260731,4560,7,9,319000,0.46
20260731,4560,8,10,477157,0.7
20260731,4560,9,15,1056000,1.55
20260731,4560,10,12,1633806,2.39
20260731,4560,11,8,2249414,3.3
20260731,4560,12,2,988000,1.45
20260731,4560,13,1,735000,1.07
20260731,4560,14,0,0,0.0
20260731,4560,15,9,57023000,83.73
20260731,4560,16,2467,68097240,100.0
20260731,4562,1,1604,268193,0.3
20260731,4562,2,8862,16816355,19.2
20260731,4562,3,956,7690174,8.78
20260731,4562,4,235,2983947,3.4
20260731,4562,5,134,2477637,2.83
20260731,4562,6,92,2360543,2.69
20260731,4562,7,40,1455997,1.66
20260731,4562,8,25,1161953,1.32
20260731,4562,9,37,2614429,2.98
20260731,4562,10,15,1914834,2.18
20260731,4562,11,8,2230700,2.54
20260731,4562,12,2,1140000,1.3
20260731,4562,13,1,720000,0.82
20260731,4562,14,0,0,0.0
20260731,4562,15,9,43711238,49.92
20260731,4562,16,12020,87546000,100.0
20260731,4564,1,30138,1840932,0.79
20260731,4564,2,14041,29797060,12.8
20260731,4564,3,2243,17595705,7.55
20260731,4564,4,710,8931947,3.83
20260731,4564,5,486,8978951,3.85
20260731,4564,6,379,9527472,4.09
20260731,4564,7,208,7312278,3.14
20260731,4564,8,125,5784512,2.48
20260731,4564,9,237,16480140,7.07
20260731,4564,10,108,15302996,6.57
20260731,4564,11,55,15873326,6.81
20260731,4564,12,16,7863485,3.37
20260731,4564,13,5,3456321,1.48
20260731,4564,14,4,3452646,1.48
20260731,4564,15,27,80590532,34.61
20260731,4564,16,48782,232788303,100.0
20260731,4566,1,13570,455344,0.41
20260731,4566,2,10064,18544669,16.84
20260731,4566,3,924,7342229,6.66
20260731,4566,4,247,3193678,2.9
20260731,4566,5,151,2813888,2.55
20260731,4566,6,112,2891193,2.62
20260731,4566,7,50,1798160,1.63
20260731,4566,8,40,1868386,1.69
20260731,4566,9,43,3141070,2.85
20260731,4566,10,26,3436004,3.12
20260731,4566,11,15,4099587,3.72
20260731,4566,12,6,2882770,2.61
20260731,4566,13,5,3409592,3.09
20260731,4566,14,1,944931,0.85
20260731,4566,15,14,53271541,48.38
20260731,4566,16,25268,110093042,100.0
20260731,4569,1,791,87449,0.28
20260731,4569,2,1008,1659218,5.42
20260731,4569,3,78,572110,1.86
20260731,4569,4,39,523642,1.71
20260731,4569,5,23,412883,1.34
20260731,4569,6,16,413281,1.35
20260731,4569,7,6,214000,0.69
20260731,4569,8,5,217200,0.7
20260731,4569,9,12,974250,3.18
20260731,4569,10,6,982600,3.21
20260731,4569,11,13,4290494,14.02
20260731,4569,12,2,1131400,3.69
20260731,4569,13,3,2193632,7.16
20260731,4569,14,1,904200,2.95
20260731,4569,15,5,16023641,52.36
20260731,4569,16,2008,30600000,100.0
20260731,4571,1,2619,410873,0.77
20260731,4571,2,3422,5894841,11.11
20260731,4571,3,289,2263446,4.26
20260731,4571,4,81,1026948,1.93
20260731,4571,5,50,923479,1.74
20260731,4571,6,34,847833,1.59
20260731,4571,7,18,665913,1.25
20260731,4571,8,12,557575,1.05
20260731,4571,9,23,1676182,3.16
20260731,4571,10,13,1664487,3.13
20260731,4571,11,7,1927642,3.63
20260731,4571,12,6,2655811,5.0
20260731,4571,13,3,2131872,4.02
20260731,4571,14,1,862000,1.62
20260731,4571,15,11,29508213,55.65
20260731,4571,16,6589,53017115,100.0
20260731,4572,1,1695,182797,0.45
20260731,4572,2,1411,2538398,6.34
20260731,4572,3,146,1023813,2.55
20260731,4572,4,51,611863,1.52
20260731,4572,5,33,578023,1.44
20260731,4572,6,33,790107,1.97
20260731,4572,7,23,788779,1.97
20260731,4572,8,10,451011,1.12
20260731,4572,9,31,2266753,5.66
20260731,4572,10,16,1975572,4.93
20260731,4572,11,12,3129183,7.81
20260731,4572,12,2,914776,2.28
20260731,4572,13,0,0,0.0
20260731,4572,14,0,0,0.0
20260731,4572,15,9,24767604,61.89
20260731,4572,16,3472,40018679,100.0
20260731,4576,1,14250,1583788,1.32
20260731,4576,2,9760,16213453,13.53
20260731,4576,3,612,4575107,3.81
20260731,4576,4,159,2009799,1.67
20260731,4576,5,88,1587848,1.32
20260731,4576,6,68,1683242,1.4
20260731,4576,7,33,1139488,0.95
20260731,4576,8,22,1023848,0.85
20260731,4576,9,53,3962654,3.3
20260731,4576,10,21,3107176,2.59
20260731,4576,11,15,4150126,3.46
20260731,4576,12,4,2147143,1.79
20260731,4576,13,4,2517295,2.1
20260731,4576,14,2,1853268,1.54
20260731,4576,15,20,72267613,60.32
20260731,4576,16,0,-20000,-0.01
20260731,4576,17,25111,119801848,100.0
20260731,4581,1,357,25027,0.07
20260731,4581,2,932,1859524,5.48
20260731,4581,3,133,1070737,3.15
20260731,4581,4,59,746268,2.2
20260731,4581,5,31,575816,1.69
20260731,4581,6,45,1183294,3.49
20260731,4581,7,15,540000,1.59
20260731,4581,8,12,567213,1.67
20260731,4581,9,31,1974121,5.82
20260731,4581,10,11,1560000,4.6
20260731,4581,11,8,2453000,7.23
20260731,4581,12,2,1052000,3.1
20260731,4581,13,0,0,0.0
20260731,4581,14,5,4579000,13.5
20260731,4581,15,8,15713000,46.35
20260731,4581,16,1649,33899000,100.0
20260731,4582,1,383,71364,0.09
20260731,4582,2,1347,2987769,3.95
20260731,4582,3,311,2412166,3.19
20260731,4582,4,125,1574533,2.08
20260731,4582,5,83,1495843,1.98
20260731,4582,6,91,2335508,3.09
20260731,4582,7,44,1526069,2.02
20260731,4582,8,29,1301969,1.72
20260731,4582,9,75,5351087,7.08
20260731,4582,10,46,6668877,8.83
20260731,4582,11,28,7237321,9.58
20260731,4582,12,8,3825715,5.06
20260731,4582,13,5,3549718,4.7
20260731,4582,14,1,933602,1.23
20260731,4582,15,12,34208459,45.32
20260731,4582,16,2588,75480000,100.0
20260731,4583,1,5236,513474,0.64
20260731,4583,2,1509,2466959,3.07
20260731,4583,3,83,619320,0.77
20260731,4583,4,30,384241,0.47
20260731,4583,5,17,309221,0.38
20260731,4583,6,11,272292,0.33
20260731,4583,7,11,389079,0.48
20260731,4583,8,5,224750,0.28
20260731,4583,9,12,869995,1.08
20260731,4583,10,12,1866388,2.32
20260731,4583,11,11,3185629,3.97
20260731,4583,12,3,1361892,1.69
20260731,4583,13,3,2108000,2.62
20260731,4583,14,0,0,0.0
20260731,4583,15,4,65600111,81.82
20260731,4583,16,6947,80171351,100.0
20260731,4585,1,10390,1631645,1.54
20260731,4585,2,7705,12507795,11.83
20260731,4585,3,430,3285390,3.1
20260731,4585,4,110,1402138,1.32
20260731,4585,5,56,1018100,0.96
20260731,4585,6,44,1142491,1.08
20260731,4585,7,13,470590,0.44
20260731,4585,8,9,416072,0.39
20260731,4585,9,15,1040883,0.98
20260731,4585,10,14,1902896,1.8
20260731,4585,11,2,600000,0.56
20260731,4585,12,1,589000,0.55
20260731,4585,13,0,0,0.0
20260731,4585,14,0,0,0.0
20260731,4585,15,2,79657000,75.38
20260731,4585,16,18791,105664000,100.0
20260731,4588,1,1114,172908,0.4
20260731,4588,2,3488,6453661,15.01
20260731,4588,3,342,2619231,6.09
20260731,4588,4,100,1277162,2.97
20260731,4588,5,62,1143729,2.66
20260731,4588,6,50,1260500,2.93
20260731,4588,7,22,792100,1.84
20260731,4588,8,14,643930,1.49
20260731,4588,9,29,2073209,4.82
20260731,4588,10,20,2619020,6.09
20260731,4588,11,7,2290500,5.32
20260731,4588,12,1,518000,1.2
20260731,4588,13,3,2186000,5.08
20260731,4588,14,3,2837000,6.59
20260731,4588,15,8,16098050,37.45
20260731,4588,16,5263,42985000,100.0
20260731,4590,1,6669,183329,0.33
20260731,4590,2,2488,5089285,9.28
20260731,4590,3,427,3294987,6.0
20260731,4590,4,140,1797852,3.27
20260731,4590,5,84,1497251,2.73
20260731,4590,6,91,2316847,4.22
20260731,4590,7,45,1600043,2.91
20260731,4590,8,33,1492590,2.72
20260731,4590,9,54,3916279,7.14
20260731,4590,10,26,3717743,6.77
20260731,4590,11,11,3090597,5.63
20260731,4590,12,5,2490945,4.54
20260731,4590,13,4,2813003,5.12
20260731,4590,14,2,1891947,3.45
20260731,4590,15,9,19645702,35.82
20260731,4590,16,10088,54838400,100.0
20260731,4720,1,2911,562195,0.49
20260731,4720,2,8478,17871835,15.6
20260731,4720,3,1192,9880527,8.62
20260731,4720,4,347,4516120,3.94
20260731,4720,5,267,5057541,4.41
20260731,4720,6,187,4791502,4.18
20260731,4720,7,80,2934516,2.56
20260731,4720,8,75,3570063,3.11
20260731,4720,9,114,8161756,7.12
20260731,4720,10,45,6149853,5.37
20260731,4720,11,26,7138869,6.23
20260731,4720,12,5,2310630,2.01
20260731,4720,13,2,1302000,1.13
20260731,4720,14,0,0,0.0
20260731,4720,15,16,40269630,35.16
20260731,4720,16,0,-1000,0.0
20260731,4720,17,13745,114516037,100.0
20260731,4722,1,8928,776197,0.74
20260731,4722,2,4268,7840876,7.52
20260731,4722,3,426,3188753,3.06
20260731,4722,4,162,2023113,1.94
20260731,4722,5,77,1389150,1.33
20260731,4722,6,75,1898340,1.82
20260731,4722,7,61,2195528,2.1
20260731,4722,8,35,1593987,1.53
20260731,4722,9,70,5181137,4.97
20260731,4722,10,57,7817172,7.5
20260731,4722,11,31,9408665,9.03
20260731,4722,12,11,5362320,5.14
20260731,4722,13,9,5792066,5.56
20260731,4722,14,3,2701718,2.59
20260731,4722,15,20,46970078,45.1
20260731,4722,16,14233,104139100,100.0
20260731,4736,1,4468,791392,0.82
20260731,4736,2,7890,14589546,15.29
20260731,4736,3,803,6276345,6.58
20260731,4736,4,228,2920941,3.06
20260731,4736,5,114,2084497,2.18
20260731,4736,6,120,3081125,3.23
20260731,4736,7,60,2114444,2.21
20260731,4736,8,33,1521405,1.59
20260731,4736,9,52,3881722,4.06
20260731,4736,10,41,5863106,6.14
20260731,4736,11,13,3680082,3.85
20260731,4736,12,4,2000611,2.09
20260731,4736,13,4,2777251,2.91
20260731,4736,14,1,1000000,1.04
20260731,4736,15,8,42792002,44.86
20260731,4736,16,13839,95374469,100.0
20260731,4737,1,8914,125294,0.16
20260731,4737,2,1329,2619650,3.38
20260731,4737,3,262,1911751,2.46
20260731,4737,4,103,1265601,1.63
20260731,4737,5,62,1106589,1.42
20260731,4737,6,70,1736211,2.24
20260731,4737,7,35,1218769,1.57
20260731,4737,8,30,1350227,1.74
20260731,4737,9,65,4558071,5.88
20260731,4737,10,52,7053279,9.11
20260731,4737,11,23,6367853,8.22
20260731,4737,12,11,5488125,7.09
20260731,4737,13,3,1988873,2.56
20260731,4737,14,3,2763622,3.57
20260731,4737,15,9,37849138,48.89
20260731,4737,16,10971,77403053,100.0
20260731,4739,1,40373,1262492,1.01
20260731,4739,2,13384,24034593,19.27
20260731,4739,3,1203,9079310,7.28
20260731,4739,4,388,4860512,3.89
20260731,4739,5,217,3942817,3.16
20260731,4739,6,194,4787165,3.83
20260731,4739,7,75,2657400,2.13
20260731,4739,8,51,2370522,1.9
20260731,4739,9,105,7631842,6.12
20260731,4739,10,38,5173919,4.14
20260731,4739,11,34,9481020,7.6
20260731,4739,12,9,4640599,3.72
20260731,4739,13,9,6224634,4.99
20260731,4739,14,1,888531,0.71
20260731,4739,15,9,37664597,30.2
20260731,4739,16,56090,124699953,100.0
20260731,4746,1,32667,572221,0.47
20260731,4746,2,8522,16659487,13.85
20260731,4746,3,1002,7997706,6.65
20260731,4746,4,361,4696720,3.9
20260731,4746,5,249,4572728,3.8
20260731,4746,6,201,5098428,4.23
20260731,4746,7,73,2582494,2.14
20260731,4746,8,67,3086577,2.56
20260731,4746,9,112,7865463,6.54
20260731,4746,10,64,8993901,7.47
20260731,4746,11,28,8336463,6.93
20260731,4746,12,12,6045164,5.02
20260731,4746,13,6,4296021,3.57
20260731,4746,14,2,1766142,1.46
20260731,4746,15,18,37686448,31.33
20260731,4746,16,43384,120255963,100.0
20260731,4755,1,3105,479181,0.47
20260731,4755,2,4696,8466900,8.4
20260731,4755,3,420,3268331,3.24
20260731,4755,4,125,1634439,1.62
20260731,4755,5,68,1241458,1.23
20260731,4755,6,73,1850430,1.83
20260731,4755,7,33,1188511,1.18
20260731,4755,8,18,847181,0.84
20260731,4755,9,43,3048785,3.02
20260731,4755,10,36,5167966,5.13
20260731,4755,11,15,4253995,4.22
20260731,4755,12,4,1953174,1.93
20260731,4755,13,0,0,0.0
20260731,4755,14,2,1858545,1.84
20260731,4755,15,9,65447104,64.98
20260731,4755,16,8647,100706000,100.0
20260731,4763,1,13940,2976175,0.3
20260731,4763,2,27244,59922315,6.05
20260731,4763,3,5639,45285372,4.57
20260731,4763,4,2371,30451569,3.07
20260731,4763,5,1482,27484672,2.77
20260731,4763,6,1357,34901129,3.52
20260731,4763,7,644,23206602,2.34
20260731,4763,8,409,19021148,1.92
20260731,4763,9,807,57608353,5.82
20260731,4763,10,357,50497048,5.1
20260731,4763,11,134,38358686,3.87
20260731,4763,12,36,17747814,1.79
20260731,4763,13,18,12510628,1.26
20260731,4763,14,12,10933845,1.1
20260731,4763,15,48,558241314,56.43
20260731,4763,16,54498,989146670,100.0
20260731,4764,1,4013,560219,0.65
20260731,4764,2,3366,5829722,6.81
20260731,4764,3,205,1578967,1.84
20260731,4764,4,48,607591,0.71
20260731,4764,5,26,489112,0.57
20260731,4764,6,27,683014,0.79
20260731,4764,7,23,832291,0.97
20260731,4764,8,9,417707,0.48
20260731,4764,9,21,1561111,1.82
20260731,4764,10,25,3627208,4.24
20260731,4764,11,17,4329145,5.06
20260731,4764,12,5,2313037,2.7
20260731,4764,13,4,2815781,3.29
20260731,4764,14,1,941528,1.1
20260731,4764,15,16,58955629,68.92
20260731,4764,16,7806,85542062,100.0
20260731,4766,1,5757,839422,0.69
20260731,4766,2,4440,7705521,6.39
20260731,4766,3,375,2929346,2.42
20260731,4766,4,142,1805796,1.49
20260731,4766,5,90,1641620,1.36
20260731,4766,6,78,1953133,1.61
20260731,4766,7,42,1513913,1.25
20260731,4766,8,27,1241339,1.02
20260731,4766,9,58,4263769,3.53
20260731,4766,10,32,4511883,3.74
20260731,4766,11,27,8135398,6.74
20260731,4766,12,8,4053770,3.36
20260731,4766,13,2,1335900,1.1
20260731,4766,14,4,3765232,3.12
20260731,4766,15,13,74874738,62.1
20260731,4766,16,11095,120570780,100.0
20260731,4770,1,4483,728319,0.91
20260731,4770,2,4180,7426636,9.28
20260731,4770,3,380,2929584,3.66
20260731,4770,4,138,1763308,2.2
20260731,4770,5,64,1171871,1.46
20260731,4770,6,48,1206440,1.5
20260731,4770,7,25,886435,1.1
20260731,4770,8,21,969250,1.21
20260731,4770,9,38,2830707,3.53
20260731,4770,10,28,4171017,5.21
20260731,4770,11,16,4412116,5.51
20260731,4770,12,3,1449367,1.81
20260731,4770,13,2,1462000,1.82
20260731,4770,14,1,836123,1.04
20260731,4770,15,18,47732827,59.68
20260731,4770,16,9445,79976000,100.0
20260731,4771,1,1612,242512,0.41
20260731,4771,2,1943,3546013,6.03
20260731,4771,3,252,1962182,3.33
20260731,4771,4,84,1102285,1.87
20260731,4771,5,50,906010,1.54
20260731,4771,6,53,1330091,2.26
20260731,4771,7,29,1034620,1.76
20260731,4771,8,18,827929,1.4
20260731,4771,9,46,3528397,6.0
20260731,4771,10,28,3998258,6.8
20260731,4771,11,19,5253131,8.93
20260731,4771,12,10,5073803,8.63
20260731,4771,13,3,2218850,3.77
20260731,4771,14,1,996590,1.69
20260731,4771,15,9,26740029,45.5
20260731,4771,16,4157,58760700,100.0
20260731,4807,1,12633,586746,1.19
20260731,4807,2,1511,2810076,5.73
20260731,4807,3,133,1005619,2.05
20260731,4807,4,26,328555,0.67
20260731,4807,5,34,616644,1.25
20260731,4807,6,23,579538,1.18
20260731,4807,7,11,396625,0.8
20260731,4807,8,14,632245,1.29
20260731,4807,9,28,1992253,4.06
20260731,4807,10,17,2354961,4.8
20260731,4807,11,15,4272490,8.72
20260731,4807,12,2,965000,1.96
20260731,4807,13,2,1428942,2.91
20260731,4807,14,0,0,0.0
20260731,4807,15,12,31026338,63.32
20260731,4807,16,14461,48996032,100.0
20260731,4904,1,51381,12676050,0.35
20260731,4904,2,28415,56262390,1.55
20260731,4904,3,3121,23493456,0.65
20260731,4904,4,870,10987147,0.3
20260731,4904,5,520,9386053,0.26
20260731,4904,6,456,11357639,0.31
20260731,4904,7,235,8327011,0.23
20260731,4904,8,138,6285229,0.17
20260731,4904,9,285,20186995,0.55
20260731,4904,10,191,27314676,0.75
20260731,4904,11,157,45094661,1.24
20260731,4904,12,64,31184456,0.86
20260731,4904,13,44,30514813,0.84
20260731,4904,14,38,34225297,0.94
20260731,4904,15,232,3280409484,90.92
20260731,4904,16,86147,3607705357,100.0
20260731,4906,1,38910,2465195,0.54
20260731,4906,2,41610,85452547,18.91
20260731,4906,3,6099,48870573,10.81
20260731,4906,4,1755,22348195,4.94
20260731,4906,5,1141,21300426,4.71
20260731,4906,6,906,23605662,5.22
20260731,4906,7,403,14687627,3.25
20260731,4906,8,297,13924561,3.08
20260731,4906,9,509,37360462,8.26
20260731,4906,10,190,26623128,5.89
20260731,4906,11,87,24921454,5.51
20260731,4906,12,28,14224208,3.14
20260731,4906,13,10,6954880,1.53
20260731,4906,14,10,8794225,1.94
20260731,4906,15,40,100320689,22.2
20260731,4906,16,0,-8000,0.0
20260731,4906,17,91995,451845832,100.0
20260731,4912,1,21620,330910,0.49
20260731,4912,2,3186,6142225,9.16
20260731,4912,3,466,3377444,5.04
20260731,4912,4,166,2071457,3.09
20260731,4912,5,100,1784736,2.66
20260731,4912,6,117,2879473,4.29
20260731,4912,7,41,1431407,2.13
20260731,4912,8,35,1562206,2.33
20260731,4912,9,57,3858064,5.75
20260731,4912,10,38,5576717,8.32
20260731,4912,11,14,3876533,5.78
20260731,4912,12,12,5768691,8.61
20260731,4912,13,5,3556928,5.3
20260731,4912,14,0,0,0.0
20260731,4912,15,7,24776308,36.98
20260731,4912,16,25864,66993099,100.0
20260731,4915,1,4518,969294,0.2
20260731,4915,2,21748,44459761,9.42
20260731,4915,3,2841,22795741,4.83
20260731,4915,4,784,10227219,2.16
20260731,4915,5,555,10398141,2.2
20260731,4915,6,417,10828054,2.29
20260731,4915,7,205,7439032,1.57
20260731,4915,8,147,6863720,1.45
20260731,4915,9,254,18629765,3.94
20260731,4915,10,129,18268468,3.87
20260731,4915,11,90,25819714,5.47
20260731,4915,12,28,13645465,2.89
20260731,4915,13,12,8668603,1.83
20260731,4915,14,19,17148540,3.63
20260731,4915,15,67,255719307,54.19
20260731,4915,16,31814,471880824,100.0
20260731,4916,1,51113,1573666,1.26
20260731,4916,2,21460,38775805,31.25
20260731,4916,3,1798,14558518,11.73
20260731,4916,4,436,5687349,4.58
20260731,4916,5,285,5373993,4.33
20260731,4916,6,169,4428444,3.56
20260731,4916,7,100,3636229,2.93
20260731,4916,8,55,2518228,2.02
20260731,4916,9,74,5293710,4.26
20260731,4916,10,24,3388842,2.73
20260731,4916,11,16,4268386,3.43
