code,name,market,industry_code,industry_name
1101,台泥,TWSE,01,水泥工業
1102,亞泥,TWSE,01,水泥工業
1103,嘉泥,TWSE,01,水泥工業
1104,環泥,TWSE,01,水泥工業
1108,幸福,TWSE,01,水泥工業
1109,信大,TWSE,01,水泥工業
1110,東泥,TWSE,01,水泥工業
1201,味全,TWSE,02,食品工業
1203,味王,TWSE,02,食品工業
1210,大成,TWSE,02,食品工業
1213,大飲,TWSE,02,食品工業
1215,卜蜂,TWSE,02,食品工業
1216,統一,TWSE,02,食品工業
1217,愛之味,TWSE,02,食品工業
1218,泰山,TWSE,02,食品工業
1219,福壽,TWSE,02,食品工業
1220,台榮,TWSE,02,食品工業
1225,福懋油,TWSE,02,食品工業
1227,佳格,TWSE,02,食品工業
1229,聯華,TWSE,02,食品工業
1231,聯華食,TWSE,02,食品工業
1232,大統益,TWSE,02,食品工業
1233,天仁,TWSE,02,食品工業
1234,黑松,TWSE,02,食品工業
1235,興泰,TWSE,02,食品工業
1236,宏亞,TWSE,02,食品工業
1240,茂生農經,TPEX,33,農業科技
1256,鮮活果汁-KY,TWSE,02,食品工業
1259,安心,TPEX,16,觀光餐旅
1264,德麥,TPEX,02,食品工業
1268,漢來美食,TPEX,16,觀光餐旅
1294,漢田生技,TPEX,02,食品工業
1295,生合,TPEX,02,食品工業
1301,台塑,TWSE,03,塑膠工業
1303,南亞,TWSE,03,塑膠工業
1304,台聚,TWSE,03,塑膠工業
1305,華夏,TWSE,03,塑膠工業
1307,三芳,TWSE,03,塑膠工業
1308,亞聚,TWSE,03,塑膠工業
1309,台達化,TWSE,03,塑膠工業
1310,台苯,TWSE,03,塑膠工業
1312,國喬,TWSE,03,塑膠工業
1313,聯成,TWSE,03,塑膠工業
1314,中石化,TWSE,03,塑膠工業
1315,達新,TWSE,03,塑膠工業
1316,上曜,TWSE,14,建材營造
1319,東陽,TWSE,12,汽車工業
1321,大洋,TWSE,03,塑膠工業
1323,永裕,TWSE,03,塑膠工業
1324,地球,TWSE,03,塑膠工業
1325,恆大,TWSE,03,塑膠工業
1326,台化,TWSE,03,塑膠工業
1336,台翰,TPEX,28,電子零組件業
1337,再生-KY,TWSE,03,塑膠工業
1338,廣華-KY,TWSE,12,汽車工業
1339,昭輝,TWSE,12,汽車工業
1340,勝悅-KY,TWSE,03,塑膠工業
1341,富林-KY,TWSE,03,塑膠工業
1342,八貫,TWSE,20,其他
1402,遠東新,TWSE,04,紡織纖維
1409,新纖,TWSE,04,紡織纖維
1410,南染,TWSE,04,紡織纖維
1413,宏洲,TWSE,04,紡織纖維
1414,東和,TWSE,04,紡織纖維
1416,廣豐,TWSE,20,其他
1417,嘉裕,TWSE,04,紡織纖維
1418,東華,TWSE,04,紡織纖維
1419,新紡,TWSE,04,紡織纖維
1423,利華,TWSE,04,紡織纖維
1432,大魯閣,TWSE,37,運動休閒
1434,福懋,TWSE,04,紡織纖維
1435,中福,TWSE,20,其他
1436,華友聯,TWSE,14,建材營造
1437,勤益控,TWSE,20,其他
1438,三地開發,TWSE,14,建材營造
1439,雋揚,TWSE,14,建材營造
1440,南紡,TWSE,04,紡織纖維
1441,大東,TWSE,04,紡織纖維
1442,名軒,TWSE,14,建材營造
1443,立益物流,TWSE,20,其他
1444,力麗,TWSE,04,紡織纖維
1445,大宇,TWSE,04,紡織纖維
1446,宏和,TWSE,04,紡織纖維
1447,力鵬,TWSE,04,紡織纖維
1449,佳和,TWSE,04,紡織纖維
1451,年興,TWSE,04,紡織纖維
1452,宏益,TWSE,04,紡織纖維
1453,大將,TWSE,14,建材營造
1454,台富,TWSE,04,紡織纖維
1455,集盛,TWSE,04,紡織纖維
1456,怡華,TWSE,14,建材營造
1457,宜進,TWSE,04,紡織纖維
1459,聯發,TWSE,04,紡織纖維
1460,宏遠,TWSE,04,紡織纖維
1463,強盛新,TWSE,04,紡織纖維
1464,得力,TWSE,04,紡織纖維
1465,偉全,TWSE,04,紡織纖維
1466,聚隆,TWSE,04,紡織纖維
1467,南緯,TWSE,04,紡織纖維
1468,昶和,TWSE,04,紡織纖維
1470,大統新創,TWSE,04,紡織纖維
1471,首利,TWSE,28,電子零組件業
1472,三洋實業,TWSE,14,建材營造
1473,台南,TWSE,04,紡織纖維
1474,弘裕,TWSE,04,紡織纖維
1475,業旺,TWSE,04,紡織纖維
1476,儒鴻,TWSE,04,紡織纖維
1477,聚陽,TWSE,04,紡織纖維
1503,士電,TWSE,05,電機機械
1504,東元,TWSE,05,電機機械
1506,正道,TWSE,05,電機機械
1512,瑞利,TWSE,12,汽車工業
1513,中興電,TWSE,05,電機機械
1514,亞力,TWSE,05,電機機械
1515,力山,TWSE,05,電機機械
1516,川飛,TWSE,20,其他
1517,利奇,TWSE,05,電機機械
1519,華城,TWSE,05,電機機械
1521,大億,TWSE,12,汽車工業
1522,堤維西,TWSE,12,汽車工業
1524,耿鼎,TWSE,12,汽車工業
1525,江申,TWSE,12,汽車工業
1526,日馳,TWSE,05,電機機械
1527,鑽全,TWSE,05,電機機械
1528,恩德,TWSE,05,電機機械
1529,樂事綠能,TWSE,05,電機機械
1530,亞崴,TWSE,05,電機機械
1531,高林股,TWSE,05,電機機械
1532,勤美,TWSE,05,電機機械
1533,車王電,TWSE,12,汽車工業
1535,中宇,TWSE,05,電機機械
1536,和大,TWSE,12,汽車工業
1537,廣隆,TWSE,05,電機機械
1538,正峰,TWSE,05,電機機械
1539,巨庭,TWSE,05,電機機械
1540,喬福,TWSE,05,電機機械
1541,錩泰,TWSE,05,電機機械
1558,伸興,TWSE,05,電機機械
1560,中砂,TWSE,05,電機機械
1563,巧新,TWSE,12,汽車工業
1565,精華,TPEX,22,生技醫療業
1568,倉佑,TWSE,12,汽車工業
1569,濱川,TPEX,25,電腦及週邊設備業
1570,力肯,TPEX,05,電機機械
1580,新麥,TPEX,05,電機機械
1582,信錦,TWSE,28,電子零組件業
1583,程泰,TWSE,05,電機機械
1584,精剛,TPEX,20,其他
1586,和勤,TPEX,05,電機機械
1587,吉茂,TWSE,12,汽車工業
1589,永冠-KY,TWSE,05,電機機械
1590,亞德客-KY,TWSE,05,電機機械
1591,駿吉-KY,TPEX,05,電機機械
1593,祺驊,TPEX,37,運動休閒
1595,川寶,TPEX,24,半導體業
1597,直得,TWSE,05,電機機械
1598,岱宇,TWSE,37,運動休閒
1599,宏佳騰,TPEX,05,電機機械
1603,華電,TWSE,06,電器電纜
1604,聲寶,TWSE,06,電器電纜
1605,華新,TWSE,06,電器電纜
1608,華榮,TWSE,06,電器電纜
1609,大亞,TWSE,06,電器電纜
1611,中電,TWSE,06,電器電纜
1612,宏泰,TWSE,06,電器電纜
1614,三洋電,TWSE,06,電器電纜
1615,大山,TWSE,06,電器電纜
1616,億泰,TWSE,06,電器電纜
1617,榮星,TWSE,06,電器電纜
1618,合機,TWSE,06,電器電纜
1623,大東電,TWSE,06,電器電纜
1626,艾美特-KY,TWSE,06,電器電纜
1702,南僑,TWSE,02,食品工業
1707,葡萄王,TWSE,22,生技醫療業
1708,東鹼,TWSE,21,化學工業
1709,和益,TWSE,21,化學工業
1710,東聯,TWSE,21,化學工業
1711,永光,TWSE,21,化學工業
1712,興農,TWSE,21,化學工業
1713,國化,TWSE,21,化學工業
1714,和桐,TWSE,21,化學工業
1717,長興,TWSE,21,化學工業
1718,中纖,TWSE,21,化學工業
1720,生達,TWSE,22,生技醫療業
1721,三晃,TWSE,21,化學工業
1722,台肥,TWSE,21,化學工業
1723,中碳,TWSE,21,化學工業
1725,元禎,TWSE,21,化學工業
1726,永記,TWSE,21,化學工業
1727,中華化,TWSE,21,化學工業
1730,花仙子,TWSE,21,化學工業
1731,美吾華,TWSE,22,生技醫療業
1732,毛寶,TWSE,21,化學工業
1733,五鼎,TWSE,22,生技醫療業
1734,杏輝,TWSE,22,生技醫療業
1735,日勝化,TWSE,21,化學工業
1736,喬山,TWSE,37,運動休閒
1737,臺鹽,TWSE,02,食品工業
1742,台蠟,TPEX,21,化學工業
1752,南光,TWSE,22,生技醫療業
1760,寶齡富錦,TWSE,22,生技醫療業
1762,中化生,TWSE,22,生技醫療業
1773,勝一,TWSE,21,化學工業
1776,展宇,TWSE,21,化學工業
1777,生泰,TPEX,22,生技醫療業
1780,立弘,TPEX,02,食品工業
1781,合世,TPEX,22,生技醫療業
1783,和康生,TWSE,22,生技醫療業
1784,訊聯,TPEX,22,生技醫療業
1785,光洋科,TPEX,31,其他電子業
1786,科妍,TWSE,22,生技醫療業
1788,杏昌,TPEX,22,生技醫療業
1789,神隆,TWSE,22,生技醫療業
1795,美時,TWSE,22,生技醫療業
1796,金穎生技,TPEX,02,食品工業
1799,易威,TPEX,22,生技醫療業
1802,台玻,TWSE,08,玻璃陶瓷
1805,寶徠,TWSE,14,建材營造
1806,冠軍,TWSE,08,玻璃陶瓷
1808,潤隆,TWSE,14,建材營造
1809,中釉,TWSE,08,玻璃陶瓷
1810,和成,TWSE,08,玻璃陶瓷
1813,寶利徠,TPEX,22,生技醫療業
1815,富喬,TPEX,28,電子零組件業
1817,凱撒衛,TWSE,08,玻璃陶瓷
1903,士紙,TWSE,09,造紙工業
1904,正隆,TWSE,09,造紙工業
1905,華紙,TWSE,09,造紙工業
1906,寶隆,TWSE,09,造紙工業
1907,永豐餘,TWSE,09,造紙工業
1909,榮成,TWSE,09,造紙工業
2002,中鋼,TWSE,10,鋼鐵工業
2006,東和鋼鐵,TWSE,10,鋼鐵工業
2007,燁興,TWSE,10,鋼鐵工業
2008,高興昌,TWSE,10,鋼鐵工業
2009,第一銅,TWSE,10,鋼鐵工業
2010,春源,TWSE,10,鋼鐵工業
2012,春雨,TWSE,10,鋼鐵工業
2013,中鋼構,TWSE,10,鋼鐵工業
2014,中鴻,TWSE,10,鋼鐵工業
2015,豐興,TWSE,10,鋼鐵工業
2017,官田鋼,TWSE,10,鋼鐵工業
2020,美亞,TWSE,10,鋼鐵工業
2022,聚亨,TWSE,10,鋼鐵工業
2023,燁輝,TWSE,10,鋼鐵工業
2024,志聯,TWSE,10,鋼鐵工業
2025,千興,TWSE,10,鋼鐵工業
2027,大成鋼,TWSE,10,鋼鐵工業
2028,威致,TWSE,10,鋼鐵工業
2029,盛餘,TWSE,10,鋼鐵工業
2030,彰源,TWSE,10,鋼鐵工業
2031,新光鋼,TWSE,10,鋼鐵工業
2032,新鋼,TWSE,10,鋼鐵工業
2033,佳大,TWSE,10,鋼鐵工業
2034,允強,TWSE,10,鋼鐵工業
2035,唐榮公司,TPEX,10,鋼鐵工業
2038,海光,TWSE,10,鋼鐵工業
2049,上銀,TWSE,05,電機機械
2059,川湖,TWSE,28,電子零組件業
2061,風青,TPEX,06,電器電纜
2062,橋椿,TWSE,38,居家生活
2063,世鎧精密,TPEX,10,鋼鐵工業
2064,晉椿,TPEX,10,鋼鐵工業
2065,世豐,TPEX,10,鋼鐵工業
2066,世德,TPEX,05,電機機械
2067,嘉鋼,TPEX,05,電機機械
2069,運錩,TWSE,10,鋼鐵工業
2070,精湛,TPEX,05,電機機械
2072,世紀風電,TWSE,35,綠能環保
2073,雄順,TPEX,10,鋼鐵工業
2101,南港,TWSE,11,橡膠工業
2102,泰豐,TWSE,11,橡膠工業
2103,台橡,TWSE,11,橡膠工業
2104,國際中橡,TWSE,11,橡膠工業
2105,正新,TWSE,11,橡膠工業
2106,建大,TWSE,11,橡膠工業
2107,厚生,TWSE,11,橡膠工業
2108,南帝,TWSE,11,橡膠工業
2109,華豐,TWSE,11,橡膠工業
2114,鑫永銓,TWSE,11,橡膠工業
2115,六暉-KY,TWSE,12,汽車工業
2201,裕隆,TWSE,12,汽車工業
2204,中華,TWSE,12,汽車工業
2206,三陽工業,TWSE,12,汽車工業
2207,和泰車,TWSE,12,汽車工業
2208,台船,TWSE,15,航運業
2211,長榮鋼,TWSE,10,鋼鐵工業
2221,大甲,TPEX,20,其他
2227,裕日車,TWSE,12,汽車工業
2228,劍麟,TWSE,12,汽車工業
2230,泰茂,TPEX,38,居家生活
2231,為升,TWSE,12,汽車工業
2233,宇隆,TWSE,12,汽車工業
2235,謚源,TPEX,05,電機機械
2236,百達-KY,TWSE,12,汽車工業
2237,華德動能-創,TWSE,12,汽車工業
2239,英利-KY,TWSE,12,汽車工業
2241,艾姆勒,TWSE,12,汽車工業
2243,宏旭-KY,TWSE,12,汽車工業
2247,汎德永業,TWSE,12,汽車工業
2248,華勝-KY,TWSE,12,汽車工業
2250,IKKA-KY,TWSE,12,汽車工業
2254,巨鎧精密-創,TWSE,12,汽車工業
2258,鴻華先進-創,TWSE,12,汽車工業
2301,光寶科,TWSE,25,電腦及週邊設備業
2302,麗正,TWSE,24,半導體業
2303,聯電,TWSE,24,半導體業
2305,全友,TWSE,25,電腦及週邊設備業
2308,台達電,TWSE,28,電子零組件業
2312,金寶,TWSE,31,其他電子業
2313,華通,TWSE,28,電子零組件業
2314,台揚,TWSE,27,通信網路業
2316,楠梓電,TWSE,28,電子零組件業
2317,鴻海,TWSE,31,其他電子業
2321,東訊,TWSE,27,通信網路業
2323,中環,TWSE,26,光電業
2324,仁寶,TWSE,25,電腦及週邊設備業
2327,國巨*,TWSE,28,電子零組件業
2328,廣宇,TWSE,28,電子零組件業
2329,華泰,TWSE,24,半導體業
2330,台積電,TWSE,24,半導體業
2331,精英,TWSE,25,電腦及週邊設備業
2332,友訊,TWSE,27,通信網路業
2337,旺宏,TWSE,24,半導體業
2338,光罩,TWSE,24,半導體業
2340,台亞,TWSE,24,半導體業
2342,茂矽,TWSE,24,半導體業
2344,華邦電,TWSE,24,半導體業
2345,智邦,TWSE,27,通信網路業
2347,聯強,TWSE,29,電子通路業
2348,海悅,TWSE,20,其他
2349,錸德,TWSE,26,光電業
2351,順德,TWSE,24,半導體業
2352,佳世達,TWSE,25,電腦及週邊設備業
2353,宏碁,TWSE,25,電腦及週邊設備業
2354,鴻準,TWSE,31,其他電子業
2355,敬鵬,TWSE,28,電子零組件業
2356,英業達,TWSE,25,電腦及週邊設備業
2357,華碩,TWSE,25,電腦及週邊設備業
2359,所羅門,TWSE,31,其他電子業
2360,致茂,TWSE,31,其他電子業
2362,藍天,TWSE,25,電腦及週邊設備業
2363,矽統,TWSE,24,半導體業
2364,倫飛,TWSE,25,電腦及週邊設備業
2365,昆盈,TWSE,25,電腦及週邊設備業
2367,燿華,TWSE,28,電子零組件業
2368,金像電,TWSE,28,電子零組件業
2369,菱生,TWSE,24,半導體業
2371,大同,TWSE,05,電機機械
2373,震旦行,TWSE,31,其他電子業
2374,佳能,TWSE,26,光電業
2375,凱美,TWSE,28,電子零組件業
2376,技嘉,TWSE,25,電腦及週邊設備業
2377,微星,TWSE,25,電腦及週邊設備業
2379,瑞昱,TWSE,24,半導體業
2380,虹光,TWSE,25,電腦及週邊設備業
2382,廣達,TWSE,25,電腦及週邊設備業
2383,台光電,TWSE,28,電子零組件業
2385,群光,TWSE,28,電子零組件業
2387,精元,TWSE,25,電腦及週邊設備業
2388,威盛,TWSE,24,半導體業
2390,云辰,TWSE,31,其他電子業
2392,正崴,TWSE,28,電子零組件業
2393,億光,TWSE,26,光電業
2395,研華,TWSE,25,電腦及週邊設備業
2397,友通,TWSE,25,電腦及週邊設備業
2399,映泰,TWSE,25,電腦及週邊設備業
2401,凌陽,TWSE,24,半導體業
2402,毅嘉,TWSE,28,電子零組件業
2404,漢唐,TWSE,31,其他電子業
2405,輔信,TWSE,25,電腦及週邊設備業
2406,國碩,TWSE,26,光電業
2408,南亞科,TWSE,24,半導體業
2409,友達,TWSE,26,光電業
2412,中華電,TWSE,27,通信網路業
2413,環科,TWSE,28,電子零組件業
2414,精技,TWSE,29,電子通路業
2415,錩新,TWSE,28,電子零組件業
2417,圓剛,TWSE,25,電腦及週邊設備業
2419,仲琦,TWSE,27,通信網路業
2420,新巨,TWSE,28,電子零組件業
2421,建準,TWSE,28,電子零組件業
2423,固緯,TWSE,31,其他電子業
2424,隴華,TWSE,27,通信網路業
2425,承啟,TWSE,25,電腦及週邊設備業
2426,鼎元,TWSE,26,光電業
2427,三商電,TWSE,30,資訊服務業
2428,興勤,TWSE,28,電子零組件業
2429,銘旺科,TWSE,26,光電業
2430,燦坤,TWSE,29,電子通路業
2431,聯昌,TWSE,28,電子零組件業
2432,倚天酷碁-創,TWSE,25,電腦及週邊設備業
2433,互盛電,TWSE,31,其他電子業
2434,統懋,TWSE,24,半導體業
2436,偉詮電,TWSE,24,半導體業
2438,翔耀,TWSE,26,光電業
2439,美律,TWSE,27,通信網路業
2440,太空梭,TWSE,28,電子零組件業
2441,超豐,TWSE,24,半導體業
2442,新美齊,TWSE,14,建材營造
2444,兆勁,TWSE,27,通信網路業
2449,京元電子,TWSE,24,半導體業
2450,神腦,TWSE,27,通信網路業
2451,創見,TWSE,24,半導體業
2453,凌群,TWSE,30,資訊服務業
2454,聯發科,TWSE,24,半導體業
2455,全新,TWSE,27,通信網路業
2457,飛宏,TWSE,28,電子零組件業
2458,義隆,TWSE,24,半導體業
2459,敦吉,TWSE,31,其他電子業
2460,建通,TWSE,28,電子零組件業
2461,光群雷,TWSE,31,其他電子業
2462,良得電,TWSE,28,電子零組件業
2464,盟立,TWSE,31,其他電子業
2465,麗臺,TWSE,25,電腦及週邊設備業
2466,冠西電,TWSE,26,光電業
2467,志聖,TWSE,28,電子零組件業
2468,華經,TWSE,30,資訊服務業
2471,資通,TWSE,30,資訊服務業
2472,立隆電,TWSE,28,電子零組件業
2474,可成,TWSE,31,其他電子業
2476,鉅祥,TWSE,28,電子零組件業
2477,美隆電,TWSE,31,其他電子業
2478,大毅,TWSE,28,電子零組件業
2480,敦陽科,TWSE,30,資訊服務業
2481,強茂,TWSE,24,半導體業
2482,連宇,TWSE,31,其他電子業
2483,百容,TWSE,28,電子零組件業
2484,希華,TWSE,28,電子零組件業
2485,兆赫,TWSE,27,通信網路業
2486,一詮,TWSE,26,光電業
2488,漢平,TWSE,31,其他電子業
2489,瑞軒,TWSE,26,光電業
2491,吉祥全,TWSE,26,光電業
2492,華新科,TWSE,28,電子零組件業
2493,揚博,TWSE,28,電子零組件業
2495,普安,TWSE,25,電腦及週邊設備業
2496,卓越,TWSE,20,其他
2497,怡利電,TWSE,12,汽車工業
2498,宏達電,TWSE,27,通信網路業
2501,國建,TWSE,14,建材營造
2504,國產,TWSE,14,建材營造
2505,國揚,TWSE,14,建材營造
2506,太設,TWSE,14,建材營造
2509,全坤建,TWSE,14,建材營造
2511,太子,TWSE,14,建材營造
2514,龍邦,TWSE,20,其他
2515,中工,TWSE,14,建材營造
2516,新建,TWSE,14,建材營造
2520,冠德,TWSE,14,建材營造
2524,京城,TWSE,14,建材營造
2527,宏璟,TWSE,14,建材營造
2528,皇普,TWSE,14,建材營造
2530,華建,TWSE,14,建材營造
2534,宏盛,TWSE,14,建材營造
2535,達欣工,TWSE,14,建材營造
2536,宏普,TWSE,14,建材營造
2537,聯上發,TWSE,14,建材營造
2538,基泰,TWSE,14,建材營造
2539,櫻花建,TWSE,14,建材營造
2540,愛山林,TWSE,14,建材營造
2542,興富發,TWSE,14,建材營造
2543,皇昌,TWSE,14,建材營造
2545,皇翔,TWSE,14,建材營造
2546,根基,TWSE,14,建材營造
2547,日勝生,TWSE,14,建材營造
2548,華固,TWSE,14,建材營造
2596,綠意,TPEX,14,建材營造
2597,潤弘,TWSE,14,建材營造
2601,益航,TWSE,15,航運業
2603,長榮,TWSE,15,航運業
2605,新興,TWSE,15,航運業
2606,裕民,TWSE,15,航運業
2607,榮運,TWSE,15,航運業
2608,嘉里大榮,TWSE,15,航運業
2609,陽明,TWSE,15,航運業
2610,華航,TWSE,15,航運業
2611,志信,TWSE,15,航運業
2612,中航,TWSE,15,航運業
2613,中櫃,TWSE,15,航運業
2614,東森,TWSE,20,其他
2615,萬海,TWSE,15,航運業
2616,山隆,TWSE,23,油電燃氣業
2617,台航,TWSE,15,航運業
2618,長榮航,TWSE,15,航運業
2630,亞航,TWSE,15,航運業
2633,台灣高鐵,TWSE,15,航運業
2634,漢翔,TWSE,15,航運業
2636,台驊控股,TWSE,15,航運業
2637,慧洋-KY,TWSE,15,航運業
2640,大車隊,TPEX,36,數位雲端
2641,正德,TPEX,15,航運業
2642,宅配通,TWSE,15,航運業
2643,捷迅,TPEX,15,航運業
2645,長榮航太,TWSE,15,航運業
2646,星宇航空,TWSE,15,航運業
2701,萬企,TWSE,16,觀光餐旅
2702,華園,TWSE,16,觀光餐旅
2704,國賓,TWSE,16,觀光餐旅
2705,六福,TWSE,16,觀光餐旅
2706,第一店,TWSE,16,觀光餐旅
2707,晶華,TWSE,16,觀光餐旅
2712,遠雄來,TWSE,16,觀光餐旅
2718,全心投控,TPEX,14,建材營造
2719,燦星旅,TPEX,16,觀光餐旅
2722,夏都,TWSE,16,觀光餐旅
2723,美食-KY,TWSE,16,觀光餐旅
2724,藝舍-KY,TPEX,20,其他
2726,雅茗-KY,TPEX,16,觀光餐旅
2727,王品,TWSE,16,觀光餐旅
2729,瓦城,TPEX,16,觀光餐旅
2731,雄獅,TWSE,16,觀光餐旅
2732,六角,TPEX,16,觀光餐旅
2734,易飛網,TPEX,16,觀光餐旅
2736,富野,TPEX,16,觀光餐旅
2739,寒舍,TWSE,16,觀光餐旅
2740,華軒,TPEX,16,觀光餐旅
2743,山富,TPEX,16,觀光餐旅
2745,五福,TPEX,16,觀光餐旅
2748,雲品,TWSE,16,觀光餐旅
2751,王座,TPEX,16,觀光餐旅
2752,豆府,TPEX,16,觀光餐旅
2753,八方雲集,TWSE,16,觀光餐旅
2754,亞洲藏壽司,TPEX,16,觀光餐旅
2755,揚秦,TPEX,16,觀光餐旅
2756,聯發國際,TPEX,16,觀光餐旅
2762,世界健身-KY,TWSE,37,運動休閒
2801,彰銀,TWSE,17,金融保險業
2812,台中銀,TWSE,17,金融保險業
2816,旺旺保,TWSE,17,未分類
2820,華票,TWSE,17,金融保險業
2832,台產,TWSE,17,未分類
2834,臺企銀,TWSE,17,金融保險業
2836,高雄銀,TWSE,17,金融保險業
2838,聯邦銀,TWSE,17,金融保險業
2845,遠東銀,TWSE,17,金融保險業
2849,安泰銀,TWSE,17,金融保險業
2850,新產,TWSE,17,未分類
2851,中再保,TWSE,17,未分類
2852,第一保,TWSE,17,金融保險業
2855,統一證,TWSE,17,金融保險業
2867,三商壽,TWSE,17,未分類
2880,華南金,TWSE,17,未分類
2881,富邦金,TWSE,17,未分類
2882,國泰金,TWSE,17,未分類
2883,凱基金,TWSE,17,未分類
2884,玉山金,TWSE,17,金融保險業
2885,元大金,TWSE,17,未分類
2886,兆豐金,TWSE,17,未分類
2887,台新新光金,TWSE,17,未分類
2889,國票金,TWSE,17,金融保險業
2890,永豐金,TWSE,17,金融保險業
2891,中信金,TWSE,17,未分類
2892,第一金,TWSE,17,未分類
2897,王道銀行,TWSE,17,金融保險業
2901,欣欣,TWSE,18,貿易百貨
2903,遠百,TWSE,18,貿易百貨
2904,匯僑,TWSE,20,其他
2905,三商,TWSE,18,未分類
2906,高林,TWSE,18,貿易百貨
2908,特力,TWSE,18,貿易百貨
2910,統領,TWSE,18,貿易百貨
2911,麗嬰房,TWSE,18,貿易百貨
2912,統一超,TWSE,18,貿易百貨
2913,農林,TWSE,18,貿易百貨
2915,潤泰全,TWSE,18,貿易百貨
2916,滿心,TPEX,38,居家生活
2923,鼎固-KY,TWSE,14,建材營造
2924,宏太-KY,TPEX,38,居家生活
2926,誠品生活,TPEX,32,文化創意業
2929,淘帝-KY,TWSE,18,貿易百貨
2937,集雅社,TPEX,38,居家生活
2939,永邑-KY,TWSE,18,貿易百貨
2941,米斯特,TPEX,38,居家生活
2945,三商家購,TWSE,18,貿易百貨
2947,振宇五金,TPEX,38,居家生活
2948,寶陞,TPEX,38,居家生活
2949,欣新網,TPEX,36,數位雲端
3002,歐格,TWSE,25,電腦及週邊設備業
3003,健和興,TWSE,28,電子零組件業
3004,豐達科,TWSE,10,鋼鐵工業
3005,神基,TWSE,25,電腦及週邊設備業
3006,晶豪科,TWSE,24,半導體業
3008,大立光,TWSE,26,光電業
3010,華立,TWSE,29,電子通路業
3011,今皓,TWSE,28,電子零組件業
3013,晟銘電,TWSE,25,電腦及週邊設備業
3014,聯陽,TWSE,24,半導體業
3015,全漢,TWSE,28,電子零組件業
3016,嘉晶,TWSE,24,半導體業
3017,奇鋐,TWSE,25,電腦及週邊設備業
3018,隆銘綠能,TWSE,31,其他電子業
3019,亞光,TWSE,26,光電業
3021,鴻名,TWSE,28,電子零組件業
3022,威強電,TWSE,25,電腦及週邊設備業
3023,信邦,TWSE,28,電子零組件業
3024,憶聲,TWSE,26,光電業
3025,星通,TWSE,27,通信網路業
3026,禾伸堂,TWSE,28,電子零組件業
3027,盛達,TWSE,27,通信網路業
3028,增你強,TWSE,29,電子通路業
3029,零壹,TWSE,30,資訊服務業
3030,德律,TWSE,31,其他電子業
3031,佰鴻,TWSE,26,光電業
3032,偉訓,TWSE,28,電子零組件業
3033,威健,TWSE,29,電子通路業
3034,聯詠,TWSE,24,半導體業
3035,智原,TWSE,24,半導體業
3036,文曄,TWSE,29,電子通路業
3037,欣興,TWSE,28,電子零組件業
3038,全台,TWSE,26,光電業
3040,遠見,TWSE,20,其他
3041,揚智,TWSE,24,半導體業
3042,晶技,TWSE,28,電子零組件業
3043,科風,TWSE,31,其他電子業
3044,健鼎,TWSE,28,電子零組件業
3045,台灣大,TWSE,27,通信網路業
3046,建碁,TWSE,25,電腦及週邊設備業
3047,訊舟,TWSE,27,通信網路業
3048,益登,TWSE,29,電子通路業
3049,精金,TWSE,26,光電業
3050,鈺德,TWSE,26,光電業
3051,力特,TWSE,26,光電業
3052,夆典,TWSE,14,建材營造
3054,立萬利,TWSE,02,食品工業
3055,蔚華科,TWSE,29,電子通路業
3056,富華新,TWSE,14,建材營造
3057,喬鼎,TWSE,25,電腦及週邊設備業
3058,立德,TWSE,28,電子零組件業
3059,華晶科,TWSE,26,光電業
3060,銘異,TWSE,25,電腦及週邊設備業
3062,建漢,TWSE,27,通信網路業
3064,泰偉,TPEX,32,文化創意業
3066,李洲,TPEX,26,光電業
3067,全域,TPEX,38,居家生活
3071,協禧,TPEX,25,電腦及週邊設備業
3073,天方能源,TPEX,35,綠能環保
3078,僑威,TPEX,28,電子零組件業
3081,聯亞,TPEX,27,通信網路業
3083,網龍,TPEX,32,文化創意業
3085,新零售,TPEX,36,數位雲端
3086,華義*,TPEX,32,文化創意業
3088,艾訊,TPEX,25,電腦及週邊設備業
3090,日電貿,TWSE,28,電子零組件業
3092,鴻碩,TWSE,28,電子零組件業
3093,港建*,TPEX,31,其他電子業
3094,聯傑,TWSE,24,半導體業
3095,及成,TPEX,27,通信網路業
3105,穩懋,TPEX,24,半導體業
3114,好德,TPEX,28,電子零組件業
3115,富榮綱,TPEX,28,電子零組件業
3118,進階,TPEX,22,生技醫療業
3122,笙泉,TPEX,24,半導體業
3128,昇銳,TPEX,26,光電業
3130,一零四,TWSE,36,數位雲端
3131,弘塑,TPEX,24,半導體業
3135,凌航,TWSE,24,半導體業
3138,耀登,TWSE,27,通信網路業
3141,晶宏,TPEX,24,半導體業
3147,大綜,TPEX,30,資訊服務業
3149,正達,TWSE,26,光電業
3150,鈺寶-創,TWSE,24,半導體業
3152,璟德,TPEX,27,通信網路業
3158,嘉實,TPEX,30,資訊服務業
3162,精確,TPEX,05,電機機械
3163,波若威,TPEX,27,通信網路業
3164,景岳,TWSE,22,生技醫療業
3167,大量,TWSE,05,電機機械
3168,眾福科,TWSE,26,光電業
3169,亞信,TPEX,24,半導體業
3171,炎洲流通,TPEX,38,居家生活
3176,基亞,TPEX,22,生技醫療業
3178,公準,TPEX,24,半導體業
3188,鑫龍騰,TPEX,14,建材營造
